business_id,name,address,city,state,postal_code,latitude,longitude,restaurant_stars,review_count,is_open,attributes,categories,hours,review_id,user_id,useful,funny,cool,text,date,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
UOv2_2Mf9NjVvjmwQuK5qA,Lil Lina's Slices & Scoops,2513 Tulip St,Philadelphia,PA,19125,39.9812557819,-75.1232787037,4.0,27,0,"{'HasTV': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True'}","Restaurants, Salad, Food, Ice Cream & Frozen Yogurt, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",,,,,,,,0.014513771678988,0.6650426534791974,0.0145701450379872,1.0468140160014967,0.2443476794488942,0.014711734353436
_zDW4XPZ9w0Yvg6cbSeffQ,Maulana's Cafe,"4700 Wissahickon Ave, Bldg Q",Philadelphia,PA,19144,40.0155545,-75.1728699,2.0,5,0,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True'}","Breakfast & Brunch, Restaurants, Cafes",,,,,,,,,0.1470414520297848,0.0149070212795385,0.5523050692330341,0.856940343805712,0.6703463522603463,0.7584597613915836
lsDw9DHpC2XADe5rvxrRQQ,Airis Roll & Rice,8 N 3rd St,Philadelphia,PA,19106,39.950475645,-75.1456904411,3.5,7,0,"{'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Caters': 'True', 'GoodForKids': 'True'}","Poke, Japanese, Sushi Bars, Food, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",,,,,,,,0.0137458640146811,0.3756753674685371,0.2323608734491529,0.6403537051211707,0.6452393858890283,0.0926248040574293
mR-zdKpv2UVr94lRglEu2w,Eagle Bar,3653 Germantown Ave,Philadelphia,PA,19140,40.0089586,-75.1504451,4.5,6,1,"{'HasTV': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'loud'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Nightlife, Bars, Restaurants",,,,,,,,,0.146588868301408,0.0069936777333198,1.136263053816865,0.1503933314860684,0.4105573644408782,0.1492037042214606
G1q1IeNbiRJL5bReBLFdzQ,Mercer Cafe,2619 E Westmoreland St,Philadelphia,PA,19134,39.9864461,-75.1006826,4.0,90,1,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Breakfast & Brunch, Pizza, Sandwiches, American (New), Cafes","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-14:0'}",,,,,,,,3.615797645488679,10.494881061768073,13.84295937193947,13.63453051074731,16.019221739581415,16.392609670475032
1FliMoYQnq72HRxEIPY0_A,Subway,801 Arch St,Philadelphia,PA,19107,39.9534075108,-75.1536959659,2.0,9,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Sandwiches, Fast Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '0:0-0:0'}",,,,,,,,0.0257708946877834,0.0259562935286246,2.5562125778848133,0.6222269899035976,0.1781849674200804,0.5916482765750994
BCAeju4OGjYbIok7DNNcjw,Supreme Oasis Bakery & Deli-Philly,4401 Lancaster Ave,Philadelphia,PA,19104,39.9692521,-75.2116916,4.0,11,1,"{'HasTV': 'False', 'HappyHour': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Fast Food, Restaurants, Soul Food, American (New)","{'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '15:0-20:0'}",,,,,,,,0.0675023715425216,2.619650921392525,2.680082259984455,1.280602266736759,0.7848952385610785,2.567266941782659
CsZJYRcHFzkhqGBBnoIKaA,Sue's Produce Market,114 S 18th St,Philadelphia,PA,19103,39.9512371,-75.1707037,4.5,119,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False'}","Food, Specialty Food, Grocery, Fruits & Veggies","{'Monday': '6:30-19:0', 'Tuesday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Friday': '6:30-19:0', 'Saturday': '7:0-18:0', 'Sunday': '9:0-17:0'}",,,,,,,,6.670288594969081,18.13086958937733,28.89627511980051,17.193564641006073,29.27721371507469,29.831788339772288
0nwOwZGlB4v6XfuPLd-HWA,Pizza Rustica,3602 Chestnut St,Philadelphia,PA,19104,39.9545061,-75.1947435,2.5,128,0,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'HasTV': 'True', 'BYOBCorkage': ""'no'"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True'}","Pizza, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:30', 'Saturday': '12:0-23:30', 'Sunday': '17:0-22:0'}",,,,,,,,1.1750088037661988,0.9696066916427064,7.599621166032501,7.890704512905861,4.2249671415998025,3.1400916840529227
TFbTZyxS6wN469IyN4BCRQ,Golden Crust Pizza III,3732 Midvale Ave,Philadelphia,PA,19129,40.009208,-75.1936719,2.5,82,1,"{'Caters': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'paid'"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Pizza, Restaurants","{'Monday': '10:30-21:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:30', 'Saturday': '10:30-23:30', 'Sunday': '12:0-21:30'}",,,,,,,,1.2798859610237048,14.665525417685034,16.765122410128093,2.315349491136268,12.8453733435205,1.1287433765063912
1ZgE6rlUr2YD697vFjVoQg,Gearo's,1913 Welsh Rd,Philadelphia,PA,19115,40.0820736,-75.0372482,3.5,89,1,"{'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Italian, Restaurants, Sandwiches, Pizza","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '12:0-23:0'}",,,,,,,,1.0832229168641585,7.217369671006846,-0.6972252448350043,1.034313689657402,-0.1152477621331238,8.477566729439717
0Qea74cLG3aZNCWC5L_6jA,Bebe's Barbecue,1017 S 9th St,Philadelphia,PA,19147,39.9371811,-75.158225,4.5,40,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'""}","Restaurants, Food, Barbeque","{'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '10:0-16:0'}",,,,,,,,1.1017934540949983,2.755038294002196,3.675291193313997,2.904101939759719,1.5614376583661134,4.002337460462971
yr3zZAhrSUwBb135uLb6Yw,Villa Fresh Italian Kitchen,"8500 Essington Ave, Terminal B",Philadelphia,PA,19153,39.8744888285,-75.2471410745,2.5,23,0,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True'}","Italian, Restaurants, Pizza",,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
28IblvkeYgdqa7Wzbv030g,Fine Wine & Good Spirits,1237 S 11th St,Philadelphia,PA,19147,39.933681,-75.1617889,3.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True'}","Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '11:0-18:0'}",,,,,,,,0.4751928194946039,-0.1116039291486111,1.1742903508229536,0.2016465871560405,0.3876803503308861,-0.1272061786558733
x-eCOnXocZIlaAZznK8E_Q,Tagliare,8500 Essington Ave,Philadelphia,PA,19153,39.8749289791,-75.2441923187,3.5,6,1,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Breakfast & Brunch",,,,,,,,,-0.6749376937666585,-0.0780838305113754,-1.998868555408433,-0.077371710189702,-1.661962394941937,-1.5087758151818929
LTSlKMxPKHmOCFluV-j17Q,Falone's Steaks & Hoagies,7337 Elmwood Ave,Philadelphia,PA,19142,39.91357,-75.24283,4.0,46,1,"{'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'BikeParking': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Sandwiches, Cheesesteaks","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '9:0-0:0'}",,,,,,,,0.0998396817539675,0.2134264847914717,2.25665513560563,0.0544137829905647,0.578613260755308,1.7970516541030572
ryGCYr4qNQnDVtji9RmbEA,Ciao Pizza,1709 Chestnut St,Philadelphia,PA,19103,39.951761,-75.16913,3.5,64,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'Caters': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Pizza, Restaurants",,,,,,,,,1.4617576942069983,5.145045353281489,6.423955237212877,14.95505123995972,3.226648329183228,6.787542146155682
91MKqVpXVT6kFWgd1mHYXQ,Lombardi's Specialty Hoagies,1226 W Ritner St,Philadelphia,PA,19148,39.920145,-75.167952,4.0,11,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True'}","Sandwiches, Salad, Restaurants, Delis",,,,,,,,,0.1709011078419456,0.1262432957673136,-1.1425089686479604,-0.1117686749141733,-0.5507150711580302,0.5078483111109056
qZN7FFXvMOPGq4m36rzd6Q,Red's Hoagies & Groceries,1900 S 9th St,Philadelphia,PA,19148,39.9256685,-75.1609566,3.5,12,1,"{'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True'}","Breakfast & Brunch, Bagels, Food, Delis, Restaurants","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '8:0-15:30'}",,,,,,,,0.0208997534471571,0.021003192901279,0.6409462044124598,0.2749021223006068,0.0211421501677927,0.0211065767707043
vlUDK6R08DZAmTzaIsFuPQ,Pennsylvania Wine & Spirits,4906-4908 Baltimore Ave,Philadelphia,PA,19143,39.9478887,-75.2216292,3.5,17,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Food, Beer, Wine & Spirits","{'Monday': '12:30-20:0', 'Tuesday': '12:30-20:0', 'Wednesday': '12:30-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Sunday': '11:0-19:0'}",,,,,,,,0.4176707278261425,0.3139998094195094,4.715587897981717,4.026700538480729,0.5651370066973525,1.9609040195945475
8G_S5A-MlOnvqbyVP788iA,Pete's Pizza Joint,215 Chestnut St,Philadelphia,PA,19106,39.94862,-75.144761,4.0,73,0,"{'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}""}","Pizza, Italian, Restaurants, Sandwiches","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",,,,,,,,0.0523506579457832,1.564650356594477,3.080090323521421,-0.0505616642247135,2.927693771786178,2.425776554376854
qnlupHx2Oyle1fQtxDeeRQ,Tipsy Bistro,3131 Walnut St,Philadelphia,PA,19104,39.9524461,-75.1873206,4.5,169,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Smoking': ""u'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'BYOB': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': True, u'romantic': False, u'classy': None, u'upscale': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'HasTV': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'""}","Bars, American (New), Restaurants, Sports Bars, Nightlife, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Wednesday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-16:0'}",,,,,,,,2.261039339625777,16.748657535874486,20.177930310773792,27.908920780230105,3.055601343189098,9.84785069030672
kzy0Kf7z1ucbL2sVbfAFsg,Ruth's Chris Steak House,1800 Market St,Philadelphia,PA,19103,39.9529565,-75.1702986,3.5,184,1,"{'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsAttire': ""u'dressy'""}","Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife","{'Monday': '15:0-22:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:0'}",,,,,,,,3.667352714488654,10.62363092945412,9.714100847697544,17.459739272112092,2.0239952503154868,4.511180985932096
nlbyk0ueeAvh60cc5Rq7YA,Sanremo's Pizza,6230 Bustleton Ave,Philadelphia,PA,19149,40.0338693,-75.071936,2.0,17,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'paid'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'None'}","Restaurants, Pizza","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-21:30'}",,,,,,,,0.0333338473138298,0.8323490592606007,0.0339973232009955,0.0333768064137667,0.0333474348894807,0.0335955289213262
