business_id,latitude,longitude,restaurant_stars,review_count,cat_Nightlife,cat_Food,cat_Bars,cat_American_(New),cat_Breakfast_&_Brunch,cat_Sandwiches,cat_Pizza,cat_American_(Traditional),cat_Italian,cat_Coffee_&_Tea,cat_Beer,cat_Wine_&_Spirits,cat_Cocktail_Bars,cat_Mexican,cat_Burgers,cat_Seafood,cat_Pubs,cat_Gastropubs,cat_Cafes,cat_Wine_Bars,cat_Other,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
H_RxcyZ-4N-Wg2baKMXdTg,2.504214867234306,3.9150262355745498,-2.13763355681749,-0.8009422601668384,0.0725091882364488,2.7073928092965924,0.072020487009846,3.143353426559896,1.1713998963029773,4.833324192594237,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
YinVjl_e8croGmeUK8hRkA,0.8034517043788295,1.6946123457147793,2.147127004107662,-0.806288993880353,0.1441496434088791,0.1445611424217109,1.3002313232881288,5.66562739885589,0.1441953817493299,2.6012351102760585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_6e0SgNuKotySgVS8O1UQ,-0.9141024531418739,-0.08711502807332606,1.2901748919226315,-0.1931968613973542,31.60217543796268,76.70053439500472,40.543460976949504,54.32709156445444,7.011952704176337,33.81478492145227,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
uxZENO1iy7tz8MK77L3_GQ,-0.901520212831464,-0.0818096820804279,0.43322277973760104,-0.3339941825199033,3.8347022433915168,16.038168018788458,34.064490174971155,35.864690493424455,7.42852930352639,24.769419765898004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Z69P_L-gUbZpa6SQ57RuGg,0.04273645084593877,-0.19321144657126768,1.2901748919226315,-0.7100477870370916,1.2523888973576631,7.1563494910274805,5.460623500311566,2.867071375356979,1.4483815917488008,3.8151851441975055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
arKiXax3ScSM_z3O-0CIyw,-0.3463559312690093,0.4959551557395924,0.43322277973760104,0.14721185169640388,12.697879905018825,51.471849221976605,29.56037389184932,39.03017699467758,7.869715839037989,24.370004147439648,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CPdzdO7YuxFSUOWYhqthOA,2.2734004275164605,-1.645439575931979,-2.9945856690025203,-0.7866843035974664,0.0417187080590872,0.0418215307873848,2.823914396298405,0.4055578258692636,0.0418491972251724,0.6451383417606852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7Bq927oiZRlEVMqQSNR0Lg,1.2350079565967547,0.21109490260974867,-2.9945856690025203,-0.8080712384515245,0.0104379061268004,0.0105223852099407,0.3610448127507598,0.4634775688168964,0.0105208837977525,0.1439964432978499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8ZN5M6bUQ_KWo8YbxYSVPA,-1.1867530445037306,0.03163380626347298,1.2901748919226315,-0.806288993880353,0.0702550462919077,0.2960366075004247,0.2970539759794365,0.2240218331238618,0.1079316463300209,0.0047008907743482,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1AjSLvf5nZAet1bTqAZCKA,1.5040831321173243,1.4219509358663998,-0.42372933244742933,-0.7795553253127804,0.0933458341910979,0.2799197748869874,1.7582485757514363,3.237540050401392,3.293955633273806,7.336990131495277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYKy8Y_zDlsDuBoZsAckig,1.4409359124038295,-0.9149647844145729,-1.2806814446324597,-0.7742085915992659,0.5326343723898377,2.8238112798987505,0.9783586492130872,3.3614875949342324,0.4521288180773361,1.8515792854867537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dopAIKuvrnJhQOX1UhtOfQ,2.206647466582938,3.19564873178994,1.2901748919226315,-0.7973777710244955,0.1122805013005951,0.1122800417802679,0.1131046852412188,0.941339464800274,0.1115737952997694,2.609421511577874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
qxpllw12v4B2seew25aWVQ,0.0025457238699966712,-0.26313512994674504,0.43322277973760104,-0.799160015595667,0.1622629378859006,0.0117019104021288,1.866060695400712,0.7221413883557358,0.2260968074936235,0.0117362604618984,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
WdhlZkEL2iuTbYCk3KzHtw,2.7755359991707262,2.739598635375428,-2.9945856690025203,-0.7866843035974664,-0.2091782076037845,-1.3591944786157053,-7.253196804054642,-0.0851090332512703,-0.062592186277813,-0.0307292901967805,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TAjUu0R-Owhu0cFZ4R_I7Q,2.254055862883274,1.1078249672042215,0.43322277973760104,-0.8080712384515245,0.0545341622204679,0.2139857008247917,0.436033680358203,0.180752987153013,0.002366706618505,0.1123267628250192,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1pDauBMngzqWG4ZTPMEY1Q,-0.4891125469579566,-1.4382146027784601,0.43322277973760104,-0.6066776019091441,1.464965043358368,10.553125176323466,6.831410722887978,5.331687995213045,1.150360982730889,4.668450079486247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dc0fpOkY-0e5TBAqPxTuvQ,-1.0292256959378476,-0.23770744671118438,0.43322277973760104,-0.8009422601668384,0.0460463018390934,0.5554659202632705,0.0457863628324521,1.4699580341141136,0.0456610851628722,0.8370822957881969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
qdh-HkVRCqqPghhLagfEpw,-0.3270927730018344,-0.27574827356558734,-2.13763355681749,-0.6530159607596033,2.7911139357137937,4.293400244944594,-7.093114732846932,6.98527811140145,1.7009274976912647,0.322394943095827,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nkoAfHmdc-YeqX_iUcby6w,3.6376716272129355,4.7815756713909465,-2.9945856690025203,-0.784902059026295,0.1612558607972123,-0.797979728501852,-0.3003364053909673,-0.0317978734576513,-0.2577529411580717,0.2266110877113301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ZMejgg0By-DI2wyQWezBbQ,-0.08731068638225102,-0.9240800622081832,-0.42372933244742933,-0.20567257339555475,11.050708851787542,70.84581534661773,60.36086923317978,35.742728088989,14.050663307502894,20.94921517192302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q8vKIek2YD0MESa-9mttGw,-0.24469144017306302,-1.0251514117688054,0.43322277973760104,-0.795595526453324,0.0846345044326634,0.0062257178802783,0.5178081870041901,0.1068875592598623,0.2781927413771351,0.0062512900458706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Igfj3Cxs3LXB9xB0GEe9YQ,-0.26873345363715595,-0.5553981245300447,-0.42372933244742933,-0.799160015595667,0.1511338545915467,1.8521869388722776,3.7123107886318207,3.2333917848197853,1.4022254833866448,0.6487511496979247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6tcFFccjwE4twLkrkqVLPg,0.3233953482501187,0.08479659544955423,-1.2806814446324597,-0.7724263470280943,0.0462110401318785,3.898630132772616,-0.4877139111166035,0.917824665997012,0.718600910417428,0.906447161797668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
szdH65mQam5lNncCfJLUwA,-0.3556445906079628,-0.06676755887631843,-2.13763355681749,-0.5425167973469698,1.6878563673729146,13.003353942712431,24.619641012470748,7.75849497665801,18.468731042377744,4.461922658408131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1lpu5m2xtO4kuIol4729g,2.7977086812643956,0.5174095836517013,-1.2806814446324597,-0.7920310373109809,1.8460572719298904,0.2300547023463935,3.38818816248704,0.690495313170878,4.127197661435632,2.718006888630164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
coIjWjcye5TWh56KkSwZVg,0.7495124853708865,1.0274011553685263,-0.42372933244742933,-0.7082655424659201,0.0398517495753933,1.627969218421328,6.524763129995112,3.213176523212645,2.1030667516073045,1.491172627188216,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LsABs39yNN46P_qVqYloVg,2.460583813759187,0.8871582497558775,-0.42372933244742933,-0.8045067493091815,0.2298902533655382,0.0152052830938786,0.5254840527077801,0.1990292769801636,0.0151815591358489,0.0152095747167902,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UrWsPqcJFlf5sGVRZzsuYw,4.0082756165524795,3.679205907852296,-3.851537781187551,-0.795595526453324,0.3511114259275207,13.934725155181368,6.949444216511127,6.600016892609848,8.81919610322527,5.3455062065448535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DbsVMg43LXjrOIWnLFOeZA,-0.739292400384042,-0.25500736290216197,0.43322277973760104,-0.7920310373109809,0.4123566717638184,0.3432456370193856,4.844360667697312,6.09991638409696,0.1067522289731646,0.1933684104493576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vLrX2e0GSSiHiOeWDgmiPw,0.6912285060905585,1.061722546275616,-0.42372933244742933,-0.7866843035974664,0.2155994980780335,1.1621911232830533,3.353049488569102,1.7313403726667795,0.9653510190389571,0.5724684983640731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qBlNMB4wo_NZuNM3R6t9cQ,3.284768999931251,3.1106276046070316,-2.9945856690025203,-0.8009422601668384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zAl8dPJnqEmyImoluzXOeA,1.8507399313338775,1.015192794687869,-0.42372933244742933,-0.7938132818821525,0.4643168441105529,2.2736161633364467,9.545441753489072,5.497395422125906,1.2526036835753875,1.966626133362631,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
eblnR1cQsR_aeUkNu38VkA,-0.11704022797742536,-1.218367854748755,-0.42372933244742933,-0.581726177912743,3.8884913732262687,6.518880863483229,26.011296805908064,26.6038037207305,4.483124897462788,7.494402339189135,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BWdDR_4lWAE6uloubO0oZw,-0.8449548485722486,0.44125600280027116,-1.2806814446324597,-0.44449334593253687,4.14650029362242,32.641367138011844,37.5428665675694,17.870140327949372,12.673911386444775,26.12521428640216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F9okYgOCbG_zydC3WJkB5A,-0.23948444779122863,-0.4057781608517823,-0.42372933244742933,-0.7902487927398094,0.6359503604672049,0.4383393344568528,5.740534166527109,3.9270565780640014,2.359722663257706,0.8983968972271209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AkfmeCeil7c8Pkv1YyTe1Q,2.154085830222982,-0.5174119623031694,-3.851537781187551,-0.799160015595667,-0.1468569811974972,-0.2323929099529941,-3.126571334424989,-0.1392244933550235,-0.3479205058474391,0.9929662247779424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OtMQXpDXdu0AndeLr2hJZw,-1.277430691222436,-0.31617132736308323,0.43322277973760104,-0.7260879881776352,1.1302628624315996,3.140756118447715,2.8781993536030326,3.3483003476444093,1.836276302745257,2.666205015127981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mNXfzN6L3GPJdUJXbSsmfw,-0.5723942745611938,0.4334936256369648,0.43322277973760104,-0.4320176339343363,6.554230581170574,21.34616858438908,20.50594129113684,25.320494901055053,3.681180961090466,13.59198368115797,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
yrO3kYVPv3vD5fsE7dcMWw,2.4952810160347796,0.8949551519473329,-1.2806814446324597,-0.8009422601668384,0.1579721422518289,1.912824695902258,1.6330795707625274,0.1581074919776324,0.1571438135235087,0.980872285582244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1xIj8vAvZrZdfEVbH4qTg,-0.5966744770226994,-0.4583511474738233,-2.9945856690025203,-0.6993543196100626,1.0447880549126232,-0.9595762157313048,1.942890064859,0.0954680242952321,1.735350632132564,3.141079439531884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lmn-S6L0JAi5bEput83j6w,-0.3218345247598868,0.21049071461693822,0.43322277973760104,-0.7546039013163793,1.8254939022804115,2.6688787046030376,7.364912251630931,2.742251881452113,2.771566788494869,4.626896471538634,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kvRjzneD1FWh4Szb-trL4A,0.24515986862103767,0.6979451132591822,-2.9945856690025203,-0.7492571676028648,0.391670050889113,1.2383102846030878,0.7969979845708453,-1.2286651412044614,0.733552839901005,1.0681339812404091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
qYREpGOZQ_Xio8Vo-a0TmQ,-0.331977583106939,-0.17354268188640729,0.43322277973760104,-0.6155888247650017,14.587326131570892,4.559663486397718,84.96070332605868,54.11639148768069,9.122848865108905,16.653066703183068,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XoX8Erg2hrLdpqfIA468RA,-0.16706896254120965,0.39738332327339243,0.43322277973760104,-0.7813375698839519,1.8180921881129115,1.3899850889023893,7.376251880492367,5.428693689499315,1.7302032535023864,6.256773899490626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
u07nfOfotr2ocrIs2nsKDQ,-0.31623557580030004,0.4606245435946749,-2.13763355681749,-0.795595526453324,0.1781234689946867,-0.0195654663509854,0.5626427004681092,0.0579575387427595,0.8121290908719427,1.408712667273487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
wYmOLW9oiuwPbk0H9u5_UA,-0.5278020289855468,-0.11947530243742548,-0.42372933244742933,-0.6975720750388911,0.1414221576561529,2.893173321433194,5.4420656505666445,0.2032748291155761,3.3047895115419537,2.015274529686475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WsRGsuPeb2Oom5gNOg4ZqA,0.3182795068779907,-2.3363384254971327,0.43322277973760104,-0.795595526453324,2.284524569948601,9.743112588161264,4.7829882308597655,5.120694509698599,0.5607297164432716,2.507950384888491,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9mA9qYqiv4c0T9ASid3PIQ,-0.28884483005894324,-0.10596088008111376,0.43322277973760104,0.31296059681535415,15.786687438729308,65.61194775427911,74.96292456999254,56.39581006302954,20.58532093692437,29.657309237045062,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
RFo876v_A63N2JfOTq1p-g,-0.9437399663478131,-0.14964848531776023,1.2901748919226315,-0.6708384064713184,8.227150795238877,10.208589805361196,25.38880100665564,10.754806589903744,12.901283157261428,13.519368645579103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DiFP6DoPZTFdGtArLF3YCQ,2.2790265119315274,2.8023363254241462,-2.13763355681749,-0.7902487927398094,-1.8285239290358208,0.278946952910255,-3.1560437683912297,-2.9899361114991083,-3.178142156848766,-0.1263009871353271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11x7dlRp4ACo3tnYnHZMaA,-0.2683354669583524,0.21009655387893883,-2.9945856690025203,-0.806288993880353,0.0119795379987305,0.681825975496408,0.3449523764940117,0.547863047179683,0.1969317591701934,0.2164473036609729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ljRFZy8ZeRnNkTMm3Ssjqw,-0.256977771357788,-1.2510659334966023,-0.42372933244742933,-0.795595526453324,1.7126946743519194,3.865184089003917,8.425906806292144,2.977035392953568,0.3592934063876067,2.659885631010844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZSO7isM9z-BkHP0kyE7Tzg,3.7368366413637215,5.687109618165029,-2.13763355681749,-0.8080712384515245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GZBMBov6QL7lI12iicutwQ,0.1152784657091957,-0.4186962755529474,0.43322277973760104,-0.7884665481686379,1.2425372883331596,1.633263351931391,4.001067647378917,1.5905514523020634,1.68327371170164,2.8493065483528284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9THOqAjKxNGHYVqobMEVWA,-0.36725023190940936,0.48646077299700513,-0.42372933244742933,-0.7866843035974664,1.046856198820428,1.803162000186341,3.60883731361026,3.197871805896189,1.3822627201030533,0.961009961383726,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82n2c_QXZASJxyzUHNSgHw,-0.18934717140595247,-0.030004877334598105,-1.2806814446324597,-0.8080712384515245,0.0448105694759402,0.0447456973876564,0.99976927441048,1.6685835614705715,0.1966487448587454,0.0454421523966054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
elefZTz-ufvpB1r-qOjeSQ,-0.611680383846201,0.07227551857230607,-0.42372933244742933,-0.4979606830676821,6.72880533013087,16.574696687677847,38.45790760807542,36.95398142781566,13.12843556498626,23.15617338131392,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ri6-mK1e2-IjQAWBtZ7-qQ,-1.4736863647129177,-0.4438563898202518,-0.42372933244742933,-0.6637094281866324,1.521835221679953,12.760537728481996,22.664734267480146,6.2327201403916055,7.003703931954261,2.816468710012029,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d7nNIaYRfD3lPHzV3DZnwg,3.176561849038608,2.212093607291471,-0.42372933244742933,-0.7617328796010653,-0.3337060251115673,2.430894826115901,0.6149946005417141,1.718968900757562,0.0416777485313263,0.5271699491650632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5PFC7Uatlsr5AZqSZyCpQ,0.43797591510392464,-0.6733849771101206,-0.42372933244742933,-0.6744028956136614,1.683256279470592,10.968215658525011,20.111605319425024,6.989965080086935,8.263045056789249,5.983912605703173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_xp9OJa-ObEMFrsLvjNWAg,-1.042355587023787,-0.0707293058569176,-0.42372933244742933,-0.7136122761794346,0.4332948018173141,6.2427108116207215,2.921992120663938,0.8365276311694818,0.231395936517417,0.3340786982111249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FTD2hJ53c0NbfKFvVQxAhw,1.9774521060208967,-1.8406440851166137,0.43322277973760104,-0.5906374007686005,4.729159526309614,8.627362411923418,10.61686423656962,15.406965094918863,3.68643212258184,5.933216607696635,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hzwlwu3TR_jfZSMRM0l_Gw,3.52294895197929,-1.4050504361503984,-0.42372933244742933,-0.8009422601668384,0.1891827688329706,0.4939272248356934,1.5851837081501168,1.3409387466726397,0.3634353578605562,0.0273321936480218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M9rS-MFOGN8MEbXiEA2ifg,3.398629370694012,-0.26484699592582955,2.147127004107662,-0.7920310373109809,0.1844751639045008,1.0055306942832951,2.647261919032555,0.8564341039528892,0.1199151411532588,1.186382977673499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S21Myaj831l5rG4AKEyekA,-0.2901008850625656,-0.16882313643149804,-1.2806814446324597,-0.35716336194513293,1.6392185311069831,13.738879641817896,20.50698695093928,7.430030898145685,2.2236758420347003,13.46120813595545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3jm8wl6bt1sytsf_xH0l1A,3.620799404069429,3.8556460642349286,0.43322277973760104,-0.6476692270460888,3.2393879089995257,13.321357193794048,11.353346625253876,8.54578634604738,4.688584393898676,13.85153753200648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VTjol5UWd1hMwldC3wFXTw,-1.4190928435445664,0.12943745685346184,-2.13763355681749,-0.7367814556046642,0.6732109519610227,6.606987507970943,9.318494143144823,9.959400345260446,1.4275169559426617,1.0143900957200978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3VA5BgRcVd-mAvSFJFFveQ,-0.210726910267741,0.02145840870941102,1.2901748919226315,-0.7225234990352921,0.719613064607195,7.567305543984622,2.878884308412096,2.043303844216956,5.64261168288911,5.148281555890016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UJQGJ0tlKO93Lia2JGidZA,1.8789323126980106,2.3706641845184646,-4.708489893372581,-0.8080712384515245,-0.0615661147088204,-0.0618340354827096,-5.826612463002517,-0.0618199544363772,-0.926204347653494,-0.0619630847160787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
kMfhJIGdpU4rZeogFKdr1w,2.7490427495707395,-0.7197343814587245,1.2901748919226315,-0.6868786076118619,2.671381080025149,4.471002253134331,7.207549339697228,11.905752655061285,6.016476179650176,5.727838492431825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
